,image_id,street,citi,bed,bath,sqft,price
478,478,1,"Woodland Hills, CA",4,3.1,2830,1299000
479,479,1,"Pasadena, CA",4,4.0,2730,1788800
480,480,1,"Inglewood, CA",4,3.0,3415,1899999
481,481,1,"Westchester, CA",3,2.0,2200,1750000
482,482,1,"Valley Village, CA",6,4.1,3936,1800000
483,483,1,"Los Angeles, CA",4,3.0,2425,1699000
484,484,1,"Los Angeles, CA",3,2.0,1928,1925000
485,485,1,"Los Angeles, CA",2,2.0,1267,1699000
486,486,1,"Altadena, CA",4,4.1,3198,1600000
487,487,1,"Glendora, CA",4,4.1,4472,1612990
488,488,1,"San Gabriel, CA",4,4.0,2825,1800000
489,489,2,"Los Angeles, CA",2,1.0,957,1499000
490,490,1,"Venice, CA",2,2.0,1600,1700000
491,491,1,"Inglewood, CA",4,2.0,2900,1600000
492,492,1,"Long Beach, CA",3,2.0,1550,1590000
493,493,2,"Pasadena, CA",4,3.0,3122,1499900
494,494,1,"Studio City, CA",3,2.0,1762,1585000
495,495,1,"Hacienda Heights, CA",7,5.2,5326,1588000
496,496,1,"La Verne, CA",5,6.1,5640,1748800
497,497,1,"Los Angeles, CA",4,1.1,2317,1518800
498,498,1,"Woodland Hills, CA",4,2.1,3500,1699000
499,499,1,"Los Angeles, CA",3,2.0,1776,1650000
500,500,1,"Los Angeles, CA",3,2.0,2200,1795000
501,501,1,"Sherman Oaks, CA",5,4.1,4380,1898000
502,502,1,"Malibu, CA",3,2.0,1872,1995000
503,503,1,"Los Angeles, CA",3,3.0,2555,1899000
504,504,1,"Los Angeles, CA",4,3.0,1820,1599000
505,505,1,"Glendale, CA",5,3.1,5001,1595000
506,506,1,"Rancho Palos Verdes, CA",3,3.0,3050,1790000
507,507,1,"Valley Village, CA",4,3.0,2142,1549000
508,508,1,"Hacienda Heights, CA",4,6.0,4351,1680000
509,509,1,"Los Angeles, CA",3,2.1,2092,1649999
510,510,1,"Los Angeles, CA",3,2.1,1996,1999999
511,511,1,"Rancho Palos Verdes, CA",4,2.1,2109,1898000
512,512,1,"Sherman Oaks, CA",4,4.1,3181,1899900
513,513,1,"Los Angeles, CA",4,3.0,2089,1650000
514,514,1,"Los Angeles, CA",4,4.0,2100,1550000
515,515,1,"Pasadena, CA",5,5.0,4614,1698000
516,516,1,"Redondo Beach, CA",4,3.0,1718,1599000
517,517,1,"Monrovia, CA",4,4.1,3495,1739000
518,518,1,"Los Angeles, CA",4,2.0,2562,1995000
519,519,1,"Rancho Palos Verdes, CA",4,4.1,3583,1888000
520,520,2,"Los Angeles, CA",3,2.0,1467,1495000
521,521,1,"Rancho Palos Verdes, CA",4,3.1,2788,1890000
522,522,1,"Los Angeles, CA",4,3.0,2580,1695000
523,523,1,"Playa del Rey, CA",3,3.0,2852,1695000
524,524,1,"Glendale, CA",4,4.0,3038,1995000
525,525,1,"Arcadia, CA",2,2.0,2595,1980000
526,526,1,"Arcadia, CA",4,2.0,2029,1898000
527,527,1,"Rancho Palos Verdes, CA",3,2.0,1922,1550000
528,528,1,"Palos Verdes Estates, CA",5,2.1,3146,1849000
529,529,1,"Whittier, CA",7,3.0,2101,1599900
530,530,1,"Sherman Oaks, CA",3,2.0,2077,1699000
531,531,1,"Sherman Oaks, CA",3,3.0,2500,1699000
532,532,1,"Canyon Country, CA",3,2.0,1857,1900000
533,533,1,"Los Angeles, CA",4,2.1,1953,1795000
534,534,1,"Los Angeles, CA",3,2.0,2029,1595000
535,535,1,"Burbank, CA",4,3.0,2300,1599000
536,536,1,"Pomona, CA",6,5.0,4605,1600000
537,537,1,"Los Angeles, CA",3,3.1,2367,1649000
538,538,1,"Venice, CA",3,2.0,1250,1550000
539,539,1,"Toluca Lake, CA",3,2.1,2641,1549000
540,540,1,"Shadow Hills, CA",6,7.0,5265,1980000
541,541,1,"San Marino, CA",4,2.0,2334,1799000
542,542,1,"Porter Ranch, CA",5,4.0,3363,1649995
543,543,1,"Long Beach, CA",3,4.0,2196,1599000
544,544,1,"Redondo Beach, CA",2,1.0,878,1550000
545,545,1,"Diamond Bar, CA",6,6.1,4990,1999000
546,546,2,"Los Angeles, CA",2,2.0,2024,1499000
547,547,1,"Los Angeles, CA",3,2.0,1723,1600000
548,548,1,"Venice, CA",1,1.0,848,1645000
549,549,1,"Los Angeles, CA",3,2.0,2013,1752000
550,550,1,"Venice, CA",3,2.0,1600,1625000
551,551,1,"Los Angeles, CA",3,3.0,2318,1570000
552,552,1,"Beverly Hills, CA",3,2.0,1530,1795000
553,553,1,"Pasadena, CA",3,2.0,2358,1599000
554,554,1,"Beverly Hills, CA",3,2.1,1360,1599000
555,555,1,"Hermosa Beach, CA",3,2.0,1894,1499000
556,556,1,"Los Angeles, CA",3,3.1,1816,1995000
557,557,1,"Walnut, CA",5,4.0,4201,1550000
558,558,1,"Burbank, CA",4,3.1,3692,1550000
559,559,1,"Los Angeles, CA",2,2.0,2184,1600000
560,560,1,"Agoura Hills, CA",4,3.0,3697,1975000
561,561,1,"Los Angeles, CA",4,3.0,2536,1998000
562,562,1,"Los Angeles, CA",3,2.0,1897,1795000
563,563,1,"Culver City, CA",3,2.0,1918,1799000
564,564,1,"Beverly Hills, CA",3,2.0,1984,1799000
565,565,1,"Los Angeles, CA",3,3.0,2816,1585000
566,566,1,"Claremont, CA",5,4.1,4502,1598800
567,567,1,"Redondo Beach, CA",4,2.0,1792,1749000
568,568,1,"Los Angeles, CA",4,3.0,1759,1545000
569,569,1,"Arcadia, CA",5,4.1,3787,1888888
570,570,1,"Porter Ranch, CA",5,5.0,4721,1850000
571,571,1,"Los Angeles, CA",5,5.0,3342,1775000
572,572,1,"Culver City, CA",3,3.0,1835,1549000
573,573,1,"Los Angeles, CA",5,4.0,2300,1999000
574,574,1,"Los Angeles, CA",3,2.0,1661,1895000
575,575,1,"South Pasadena, CA",4,3.0,2171,1887000
576,576,1,"Sherman Oaks, CA",4,5.0,2700,1865000
577,577,1,"Encino, CA",5,5.0,7800,1895000
578,578,1,"Los Angeles, CA",2,2.0,1352,1649000
579,579,1,"Sherman Oaks, CA",4,3.1,3279,1795000
580,580,1,"Culver City, CA",3,4.0,2722,1995000
581,581,1,"Los Angeles, CA",3,2.0,1416,1698000
582,582,1,"Los Angeles, CA",3,3.0,2675,1990000
583,583,1,"Los Angeles, CA",4,5.0,2871,1698000
584,584,1,"Valley Village, CA",3,3.0,3097,1799000
585,585,1,"Sierra Madre, CA",4,2.0,2642,1795000
586,586,1,"Culver City, CA",4,4.0,3035,1999999
587,587,1,"Los Angeles, CA",3,2.0,1621,1599000
588,588,1,"Rowland Heights, CA",5,5.0,4503,1500000
589,589,1,"Diamond Bar, CA",6,4.0,4368,1798000
590,590,1,"Studio City, CA",4,3.1,3048,1649000
591,591,1,"West Covina, CA",5,5.0,4403,1800000
592,592,1,"Rancho Palos Verdes, CA",4,3.0,1929,1525000
593,593,1,"Pacific Palisades, CA",3,2.0,2097,1700000
594,594,1,"Los Angeles, CA",3,2.0,2350,1950000
595,595,1,"Calabasas, CA",5,3.1,3291,1579000
596,596,1,"Venice, CA",3,2.0,2055,1975000
597,597,1,"Los Angeles, CA",3,2.1,1850,1625000
598,598,1,"Altadena, CA",5,6.0,4359,1899000
599,599,1,"Rowland Heights, CA",7,6.1,4824,1498000
600,600,1,"Los Angeles, CA",4,4.0,3096,1825000
601,601,1,"Playa del Rey, CA",4,2.3,2309,1549000
602,602,1,"Los Angeles, CA",3,2.0,1690,1725000
603,603,1,"Los Angeles, CA",5,5.0,3527,1999000
604,604,1,"Valley Village, CA",5,5.0,4000,1895000
605,605,1,"Los Angeles, CA",4,3.0,3098,1799000
606,606,1,"Los Angeles, CA",3,3.0,2030,1575000
607,607,1,"Los Angeles, CA",3,2.0,1787,1550000
608,608,1,"Palos Verdes Estates, CA",4,3.0,2906,1719000
609,609,1,"Calabasas, CA",5,6.0,4994,1999900
610,610,1,"West Hollywood, CA",4,2.0,1944,1679000
611,611,1,"Venice, CA",4,2.0,1356,1995000
612,612,1,"Los Angeles, CA",5,3.0,2450,1825000
613,613,1,"Glendale, CA",3,3.1,2690,1897000
614,614,1,"La Canada Flintridge, CA",3,4.0,2616,1645000
615,615,1,"Encino, CA",5,5.0,4246,1950000
616,616,1,"Pasadena, CA",4,2.0,2535,1958000
617,617,1,"Los Angeles, CA",4,5.0,3837,1799000
618,618,1,"San Marino, CA",4,3.0,2678,1788000
619,619,1,"Pasadena, CA",4,2.1,2294,1499000
620,620,1,"San Marino, CA",3,2.0,2097,1798000
621,621,1,"Arcadia, CA",3,2.0,1680,1880000
622,622,1,"Temple City, CA",4,4.1,3824,1998000
623,623,1,"Burbank, CA",4,3.1,2366,1599000
624,624,1,"Redondo Beach, CA",5,3.0,2357,1950000
625,625,1,"Los Angeles, CA",4,3.0,2436,1695000
626,626,1,"Sherman Oaks, CA",5,6.0,4000,1849000
627,627,1,"Arcadia, CA",2,1.0,1152,1530000
628,628,1,"Diamond Bar, CA",6,5.0,4241,1530000
629,629,1,"El Segundo, CA",3,2.1,2156,1897280
630,630,1,"Lancaster, CA",2,1.0,720,219900
631,631,2,"Lancaster, CA",4,2.0,1178,249000
632,632,1,"Lancaster, CA",4,2.0,1312,210000
633,633,2,"Lancaster, CA",3,2.0,1157,255000
634,634,1,"Lancaster, CA",4,2.0,1312,210000
635,635,1,"Lancaster, CA",4,2.0,1248,225000
636,636,1,"Littlerock, CA",1,2.0,1036,239000
637,637,1,"Palmdale, CA",3,1.1,1044,229000
638,638,1,"Palmdale, CA",4,1.0,1156,239900
639,639,2,"Lancaster, CA",4,2.0,1384,250000
640,640,1,"Lancaster, CA",3,2.0,1320,224900
641,641,1,"Pearblossom, CA",3,2.0,1512,229900
642,642,1,"Lancaster, CA",3,2.0,1134,242900
643,643,1,"Lancaster, CA",4,2.0,1204,199000
644,644,1,"Lancaster, CA",3,1.0,938,229999
645,645,1,"Lancaster, CA",3,2.0,1134,230000
646,646,1,"Lancaster, CA",3,1.0,1526,235000
647,647,1,"Palmdale, CA",3,2.0,1140,230000
648,648,1,"Lancaster, CA",3,2.0,1107,210000
649,649,2,"Palmdale, CA",1,1.0,556,250000
650,650,1,"Lancaster, CA",3,1.0,1030,225000
651,651,1,"Palmdale, CA",3,2.0,1590,219900
652,652,2,"Lancaster, CA",4,2.0,1512,249900
653,653,1,"Lancaster, CA",4,2.0,1170,215000
654,654,2,"Palmdale, CA",3,1.0,983,245000
655,655,2,"Palmdale, CA",3,1.0,1083,249900
656,656,1,"Lake Los Angeles, CA",4,2.0,1384,240000
657,657,1,"Lancaster, CA",3,2.0,1568,230000
658,658,1,"Lancaster, CA",3,1.0,943,204900
659,659,1,"Littlerock, CA",2,1.0,680,199990
660,660,1,"Lancaster, CA",3,1.0,1087,239000
661,661,2,"Lancaster, CA",4,2.0,1204,255000
662,662,1,"North Hollywood, CA",1,1.0,700,213000
663,663,2,"Lancaster, CA",3,2.0,1208,245000
664,664,2,"Lancaster, CA",3,2.0,1208,245000
665,665,1,"Palmdale, CA",3,1.0,1053,215000
666,666,1,"Lancaster, CA",3,1.0,1184,244900
667,667,1,"Pearblossom, CA",3,1.0,1000,226000
668,668,1,"Lancaster, CA",3,2.0,1320,239990
669,669,1,"Lancaster, CA",4,2.0,1300,244990
670,670,1,"Lancaster, CA",2,1.0,1443,239900
671,671,1,"Lancaster, CA",3,2.0,1262,225000
672,672,1,"Lancaster, CA",3,1.1,988,223800
673,673,1,"Lancaster, CA",4,2.0,1164,218000
674,674,2,"Palmdale, CA",3,1.0,1064,245000
675,675,1,"Palmdale, CA",3,2.0,1134,240000
676,676,1,"Lancaster, CA",3,1.0,1010,229900
677,677,1,"Lancaster, CA",3,2.0,1296,239900
678,678,1,"Lancaster, CA",4,2.0,1112,234990
679,679,2,"Lancaster, CA",4,2.0,1484,249900
680,680,2,"Lancaster, CA",3,1.0,1122,250000
681,681,2,"Lake Los Angeles, CA",3,2.0,1134,250000
682,682,1,"Lancaster, CA",2,1.0,720,229900
683,683,1,"Littlerock, CA",2,1.0,825,219900
684,684,1,"Lancaster, CA",3,1.0,936,229900
685,685,1,"Palmdale, CA",3,2.0,1227,229900
686,686,1,"Lancaster, CA",2,1.0,720,210000
687,687,1,"Palmdale, CA",3,2.0,1456,199999
688,688,1,"Downey, CA",1,1.0,571,228000
689,689,1,"Lancaster, CA",2,1.0,825,215000
690,690,2,"Lancaster, CA",4,2.0,1400,249900
691,691,2,"Lancaster, CA",4,2.0,1617,253900
692,692,1,"Lancaster, CA",3,2.0,1296,234999
693,693,1,"Lancaster, CA",3,2.0,1068,244900
694,694,1,"Lancaster, CA",3,1.0,936,218000
695,695,1,"Lancaster, CA",3,1.1,1269,217000
696,696,1,"Lancaster, CA",3,2.0,1414,234900
697,697,1,"Lake Los Angeles, CA",3,2.0,1025,229900
698,698,1,"Lancaster, CA",3,1.0,1036,225000
699,699,1,"Palmdale, CA",2,1.0,804,200560
700,700,1,"Lancaster, CA",3,1.1,1036,221000
701,701,1,"Palmdale, CA",3,1.0,988,239900
702,702,1,"Lancaster, CA",3,2.0,1179,229999
703,703,1,"Lancaster, CA",3,1.0,1089,209900
704,704,1,"Lake Los Angeles, CA",3,2.0,1118,234900
705,705,1,"Littlerock, CA",2,1.0,720,209990
706,706,1,"Lancaster, CA",2,1.0,954,225000
707,707,1,"Littlerock, CA",2,1.0,720,209990
708,708,1,"Lancaster, CA",3,2.0,1334,220000
709,709,2,"Lancaster, CA",3,1.0,1225,249999
710,710,2,"Palmdale, CA",3,2.0,1322,247000
711,711,1,"Palmdale, CA",3,2.0,1402,224900
712,712,1,"Lancaster, CA",3,1.0,1025,217000
713,713,1,"Lake Los Angeles, CA",3,2.0,1346,234900
714,714,1,"Lancaster, CA",4,36.0,1229,240000
715,715,1,"Lancaster, CA",3,2.0,1120,239000
716,716,1,"Palmdale, CA",4,2.0,1248,244900
717,717,1,"Sylmar, CA",3,2.0,1512,224950
718,718,1,"Lancaster, CA",3,1.0,1010,214900
719,719,2,"Lancaster, CA",3,2.0,1064,249000
720,720,1,"Lake Hughes, CA",3,1.0,1008,235500
721,721,2,"Lake Hughes, CA",3,1.0,1066,249500
722,722,1,"Palmdale, CA",3,2.0,1176,214000
723,723,23,"Lancaster, CA",2,1.0,720,219900
724,724,1,"Palmdale, CA",3,2.0,1108,230000
725,725,2,"Lancaster, CA",3,2.0,1296,245000
726,726,1,"Lancaster, CA",4,3.0,2722,199900
727,727,1,"Lancaster, CA",3,2.0,1488,243000
728,728,1,"Lancaster, CA",2,2.0,798,229900
729,729,2,"Palmdale, CA",3,2.0,1346,255000
730,730,1,"Lancaster, CA",2,2.0,1102,230000
731,731,1,"Lancaster, CA",4,1.1,1259,238900
732,732,1,"Santa Clarita, CA",2,1.0,756,199500
733,733,2,"Lake Hughes, CA",3,2.0,1560,250000
734,734,1,"Lake Los Angeles, CA",3,1.0,1000,215000
735,735,1,"Llano, CA",2,1.0,2250,199990
736,736,2,"Lancaster, CA",4,2.0,1517,247000
737,737,1,"Lancaster, CA",4,2.0,1248,230000
738,738,2,"Lancaster, CA",3,2.0,1304,249900
739,739,2,"Lake Los Angeles, CA",3,4.0,1346,250000
740,740,1,"Lake Los Angeles, CA",3,2.0,1762,235000
741,741,2,"Palmdale, CA",2,2.0,937,254900
742,742,2,"Lancaster, CA",3,1.0,1212,250000
743,743,1,"Lancaster, CA",1,1.0,416,195000
744,744,1,"Lancaster, CA",3,2.0,1269,210000
745,745,1,"Palmdale, CA",3,2.0,1134,231550
746,746,1,"Lancaster, CA",3,2.1,1567,235000
747,747,1,"Palmdale, CA",3,2.0,1400,242500
748,748,2,"Acton, CA",3,2.0,1440,249000
749,749,2,"Lancaster, CA",3,2.0,2022,249000
750,750,2,"Palmdale, CA",3,1.0,1285,259900
751,751,1,"Pearblossom, CA",3,2.0,1473,278500
752,752,1,"Palmdale, CA",3,1.0,1062,255900
753,753,2,"Lancaster, CA",4,2.0,1178,249000
754,754,2,"Lancaster, CA",3,2.0,1157,255000
755,755,1,"Lancaster, CA",3,3.0,1458,280000
756,756,2,"Palmdale, CA",3,2.0,1232,299990
757,757,1,"Palmdale, CA",3,2.0,1502,289000
758,758,1,"Palmdale, CA",4,2.0,1399,290000
759,759,1,"Lancaster, CA",3,3.0,1637,279900
760,760,1,"Palmdale, CA",4,2.0,1488,299000
761,761,1,"Palmdale, CA",3,2.0,1115,259999
762,762,2,"Lancaster, CA",4,2.0,1384,250000
763,763,1,"Lancaster, CA",2,2.0,1408,289500
764,764,1,"Lancaster, CA",3,2.0,1066,289990
765,765,1,"Lancaster, CA",4,1.0,1418,259990
766,766,1,"Lancaster, CA",3,2.0,1492,269900
767,767,1,"Lancaster, CA",3,2.0,1536,272500
768,768,1,"Lancaster, CA",3,1.0,1088,294900
769,769,1,"Lancaster, CA",4,2.0,1813,299900
770,770,1,"Palmdale, CA",3,2.0,1112,289990
771,771,1,"Lancaster, CA",3,2.0,1379,270000
772,772,1,"Lancaster, CA",3,2.0,1625,275000
773,773,1,"Los Angeles, CA",1,1.0,568,299000
774,774,1,"Palmdale, CA",3,2.0,1000,258900
775,775,2,"Lancaster, CA",4,2.0,1274,298900
776,776,1,"Lancaster, CA",4,2.0,1204,270000
777,777,2,"Lancaster, CA",4,3.0,1905,299900
778,778,2,"Palmdale, CA",4,13.0,1836,299000
779,779,1,"Lancaster, CA",3,2.0,1240,290000
780,780,2,"Palmdale, CA",1,1.0,556,250000
781,781,1,"Lancaster, CA",3,2.0,1310,259000
782,782,1,"Lake Hughes, CA",2,2.0,1034,289900
783,783,1,"Lancaster, CA",3,2.0,1023,289000
784,784,1,"Reseda, CA",2,2.0,855,299000
785,785,1,"Palmdale, CA",3,2.0,1528,284900
786,786,2,"Lancaster, CA",4,2.0,1512,249900
787,787,1,"Littlerock, CA",3,2.0,1302,279990
788,788,1,"Palmdale, CA",3,2.0,1290,299000
789,789,1,"Santa Clarita, CA",2,2.0,988,289000
790,790,1,"Lancaster, CA",4,2.0,1389,280000
791,791,2,"Palmdale, CA",3,1.0,983,245000
792,792,1,"Lancaster, CA",4,2.0,1498,289990
793,793,2,"Palmdale, CA",3,1.0,1083,249900
794,794,1,"Lancaster, CA",3,2.0,1224,259800
795,795,1,"Lancaster, CA",3,2.0,1335,299000
796,796,1,"Lancaster, CA",3,2.0,1458,279000
797,797,2,"Lancaster, CA",4,2.0,1204,255000
798,798,2,"Lancaster, CA",3,2.0,1208,245000
799,799,2,"Lancaster, CA",3,2.0,1208,245000
800,800,1,"Lancaster, CA",3,2.0,1260,267900
801,801,2,"Palmdale, CA",4,2.0,1355,299999
802,802,1,"Lancaster, CA",3,2.0,1240,290000
803,803,1,"North Hollywood, CA",2,1.0,800,265000
804,804,1,"Lancaster, CA",3,1.0,1193,273900
805,805,1,"Palmdale, CA",3,2.0,1274,270000
806,806,1,"Lancaster, CA",3,2.0,1568,264900
807,807,1,"La Mirada, CA",2,2.0,928,305000
808,808,1,"Lake Elizabeth, CA",2,1.0,1000,259900
809,809,1,"Lancaster, CA",3,2.0,1616,289000
810,810,1,"Los Angeles, CA",2,1.0,6750,291131
811,811,1,"Palmdale, CA",4,2.0,1327,295000
812,812,2,"Palmdale, CA",3,1.0,1064,245000
813,813,1,"Lake Hughes, CA",3,2.0,1560,305000
814,814,1,"Palmdale, CA",3,4.0,1299,287000
815,815,1,"Lancaster, CA",3,2.0,1230,270000
816,816,1,"Lancaster, CA",3,3.0,1672,294900
817,817,2,"Lancaster, CA",4,2.0,1484,249900
818,818,2,"Lancaster, CA",4,3.0,2133,299900
819,819,1,"Lancaster, CA",3,2.0,1502,299000
820,820,1,"Lancaster, CA",4,3.0,1841,285000
821,821,1,"Palmdale, CA",3,2.0,1290,295000
822,822,2,"Lancaster, CA",3,1.0,1122,250000
823,823,2,"Lake Los Angeles, CA",3,2.0,1134,250000
824,824,1,"Lancaster, CA",3,2.0,1045,294900
825,825,1,"Palmdale, CA",3,3.0,1417,285000
826,826,1,"Paramount, CA",1,1.0,791,274000
827,827,1,"Palmdale, CA",3,2.0,1410,290000
828,828,1,"Palmdale, CA",4,2.0,1873,285000
829,829,1,"Lake Elizabeth, CA",2,2.0,1504,289000
830,830,1,"Lancaster, CA",3,3.0,1980,290000
831,831,1,"Newhall, CA",2,1.1,864,260000
832,832,1,"Palmdale, CA",4,2.0,1422,285900
833,833,1,"Lancaster, CA",3,2.0,1365,257500
834,834,1,"Palmdale, CA",2,2.0,1103,273000
835,835,1,"Lancaster, CA",3,1.1,1181,275000
836,836,1,"Lancaster, CA",5,2.0,2084,280000
837,837,1,"Lancaster, CA",3,2.0,1502,270000
838,838,1,"Lancaster, CA",3,2.0,1285,289000
839,839,1,"Lancaster, CA",4,2.0,1836,305000
840,840,1,"Palmdale, CA",2,2.1,1389,256900
841,841,2,"Lancaster, CA",4,2.0,1334,299900
842,842,1,"Palmdale, CA",3,2.0,1190,263000
843,843,2,"Lancaster, CA",4,2.0,1400,249900
844,844,1,"Palmdale, CA",4,4.0,1150,263900
845,845,1,"Lancaster, CA",2,2.0,1043,265000
846,846,2,"Lancaster, CA",4,2.0,1617,253900
847,847,1,"Lancaster, CA",3,2.0,1589,280000
848,848,1,"Palmdale, CA",3,2.0,1182,280000
849,849,1,"Lancaster, CA",3,2.0,1246,274990
850,850,1,"Palmdale, CA",3,2.0,1190,275000
851,851,1,"Lake Hughes, CA",3,2.0,1008,259000
852,852,1,"Lancaster, CA",3,2.0,1240,279000
853,853,1,"Palmdale, CA",3,2.0,2000,285000
854,854,1,"Palmdale, CA",3,2.0,1083,279900
855,855,1,"Inglewood, CA",2,2.0,1173,300000
856,856,1,"Palmdale, CA",3,1.0,1064,259900
857,857,1,"Lancaster, CA",3,2.0,1365,284500
858,858,1,"Lancaster, CA",3,2.0,1317,289999
859,859,1,"Palmdale, CA",3,2.0,1422,285000
860,860,1,"Lancaster, CA",3,2.0,1534,285000
861,861,1,"Encino, CA",1,1.1,712,279000
862,862,1,"Lancaster, CA",3,2.0,1312,282990
863,863,1,"Palmdale, CA",3,2.0,1462,290000
864,864,1,"Inglewood, CA",1,1.0,632,304900
865,865,2,"Palmdale, CA",3,1.0,1285,259990
866,866,1,"Palmdale, CA",2,2.0,924,295000
867,867,1,"Lancaster, CA",3,2.0,1177,295000
868,868,1,"Lancaster, CA",4,2.0,1615,259900
869,869,1,"Littlerock, CA",3,1.0,1216,265000
870,870,1,"Palmdale, CA",2,1.0,672,269900
871,871,1,"Lancaster, CA",3,2.0,1515,298000
872,872,1,"Lancaster, CA",3,2.0,1440,265000
873,873,1,"Lancaster, CA",3,2.0,1706,299000
874,874,1,"Van Nuys, CA",2,2.0,1079,300000
875,875,1,"Lancaster, CA",4,2.0,1485,279900
876,876,1,"Palmdale, CA",2,2.0,1020,265000
877,877,1,"Los Angeles, CA",2,1.0,834,299999
878,878,1,"Lancaster, CA",3,2.0,1380,282999
879,879,1,"Palmdale, CA",2,2.0,1320,270000
880,880,1,"San Pedro, CA",1,1.0,622,285000
881,881,1,"Lancaster, CA",4,2.0,1728,269000
882,882,1,"Lancaster, CA",3,2.0,1431,279000
883,883,1,"Lancaster, CA",3,2.0,1440,269999
884,884,2,"Lancaster, CA",3,1.0,1225,249999
885,885,2,"Palmdale, CA",3,2.0,1384,305000
886,886,1,"Palmdale, CA",3,3.0,1473,289900
887,887,2,"Palmdale, CA",3,2.0,1322,247000
888,888,1,"Lancaster, CA",5,2.0,1400,270000
889,889,1,"North Hollywood, CA",2,1.0,750,260500
890,890,1,"Lancaster, CA",2,2.0,1156,286000
891,891,1,"Green Valley, CA",2,1.0,826,270000
892,892,1,"Lancaster, CA",3,2.0,1376,295000
893,893,2,"Lancaster, CA",3,2.0,1064,249000
894,894,1,"Lancaster, CA",3,3.0,1623,289000
895,895,2,"Lake Hughes, CA",3,1.0,1066,249500
896,896,1,"Palmdale, CA",3,2.0,1190,283900
897,897,1,"Lancaster, CA",3,2.0,1397,289000
898,898,1,"Palmdale, CA",3,2.0,1519,275000
899,899,2,"Lancaster, CA",3,2.0,1296,245000
900,900,1,"Lancaster, CA",3,2.1,1483,289900
901,901,2,"Palmdale, CA",3,2.0,1346,255000
902,902,1,"Lancaster, CA",3,2.0,1540,279000
903,903,1,"Encino, CA",1,1.0,706,270000
904,904,1,"Lancaster, CA",5,3.0,2289,294999
905,905,2,"Lake Hughes, CA",3,2.0,1560,250000
906,906,2,"Littlerock, CA",3,2.0,1441,295000
907,907,1,"Lancaster, CA",3,2.0,1529,284990
908,908,1,"Lancaster, CA",3,2.0,1800,265000
909,909,2,"Lancaster, CA",4,2.0,1517,247000
910,910,1,"Palmdale, CA",4,2.0,1414,279999
911,911,1,"Palmdale, CA",3,2.0,1645,298500
912,912,1,"Lancaster, CA",3,2.0,1707,276900
913,913,2,"Lancaster, CA",3,2.0,1304,249900
914,914,1,"Palmdale, CA",3,2.1,1737,295000
915,915,1,"Lancaster, CA",3,2.0,1119,265000
916,916,2,"Lake Los Angeles, CA",3,4.0,1346,250000
917,917,2,"Palmdale, CA",2,2.0,937,254900
918,918,2,"Lancaster, CA",2,2.0,1052,299000
919,919,2,"Lancaster, CA",3,1.0,1212,250000
920,920,1,"Lancaster, CA",3,2.0,1304,269900
921,921,1,"Palmdale, CA",3,2.0,1557,285000
922,922,1,"Lancaster, CA",3,2.0,1620,270000
923,923,1,"Palmdale, CA",3,2.0,1521,279000
924,924,2,"Lancaster, CA",3,1.0,1476,300000
925,925,1,"Palmdale, CA",4,2.0,2119,299999
926,926,1,"Littlerock, CA",3,2.0,1134,290000
927,927,1,"Lancaster, CA",3,1.0,936,260000
928,928,1,"Palmdale, CA",3,1.0,998,275000
929,929,2,"Acton, CA",3,2.0,1440,249000
930,930,2,"Lancaster, CA",3,2.0,2022,249000
931,931,1,"Compton, CA",2,1.0,767,340000
932,932,2,"Lancaster, CA",3,2.0,1485,349900
933,933,1,"Palmdale, CA",4,3.0,1959,339900
934,934,2,"Palmdale, CA",4,2.0,1746,349000
935,935,2,"Lancaster, CA",3,2.0,1722,347000
936,936,2,"Palmdale, CA",3,2.0,1232,299990
937,937,1,"Los Angeles, CA",2,1.0,660,325000
938,938,1,"Lancaster, CA",3,2.0,1537,299999
939,939,1,"Littlerock, CA",3,2.0,1448,312000
940,940,1,"Palmdale, CA",3,2.0,1132,310000
941,941,1,"Palmdale, CA",3,3.0,1780,340000
942,942,1,"Lancaster, CA",3,2.0,1552,334990
943,943,1,"Lancaster, CA",3,2.0,1541,330990
944,944,1,"Los Angeles, CA",1,1.0,568,299000
945,945,1,"Pomona, CA",2,1.0,752,315000
946,946,2,"Lancaster, CA",4,2.0,1671,349900
947,947,2,"Lancaster, CA",4,2.0,1274,298900
948,948,1,"Lancaster, CA",4,3.0,1956,324900
949,949,2,"Lancaster, CA",4,3.0,1905,299900
950,950,2,"Los Angeles, CA",1,1.0,672,350000
951,951,2,"Los Angeles, CA",2,1.0,620,350000
952,952,1,"Pomona, CA",3,2.0,1344,299000
953,953,2,"Los Angeles, CA",2,1.0,936,350000
954,954,2,"Huntington Park, CA",3,1.0,720,349900
955,955,1,"Littlerock, CA",3,2.0,1485,315000
956,956,2,"Palmdale, CA",3,2.0,1218,345000
957,957,1,"Littlerock, CA",4,2.0,1771,319900
958,958,1,"Lancaster, CA",4,3.0,2476,319000
959,959,1,"Lancaster, CA",4,3.0,1852,329900
960,960,1,"Palmdale, CA",3,3.0,1535,339900
961,961,1,"Palmdale, CA",2,2.0,1499,335000
962,962,1,"Lancaster, CA",5,3.0,1974,335000
963,963,1,"Palmdale, CA",3,2.1,1718,335900
964,964,1,"Juniper Hills, CA",3,2.0,2289,315000
965,965,1,"Palmdale, CA",4,3.0,2262,315000
