,image_id,street,citi,bed,bath,sqft,price,predicted_price
407,407,1,"Los Angeles, CA",3,3.0,1954,1075000,827210.56
408,408,1,"Woodland Hills, CA",5,4.0,3009,1254888,1689379.4
409,409,1,"Azusa, CA",5,4.1,4584,1349000,1316621.5
410,410,1,"Rowland Heights, CA",4,3.0,3126,1148000,1310943.5
411,411,1,"Glendale, CA",3,3.1,2106,1349900,1320251.9
412,412,1,"Culver City, CA",2,1.0,1053,1050000,720314.75
413,413,1,"Valley Glen, CA",4,3.0,2324,1174950,822678.44
414,414,1,"Pasadena, CA",4,2.0,2097,1259000,1011665.25
415,415,1,"Woodland Hills, CA",5,3.1,2862,1349000,1329420.6
416,416,1,"Castaic, CA",5,4.1,3154,1160000,873137.75
417,417,1,"Arcadia, CA",3,2.0,2074,1299990,852840.6
418,418,1,"Monrovia, CA",3,2.1,2728,1250000,1269647.5
419,419,1,"Arcadia, CA",5,6.0,3543,1350000,706594.75
420,420,1,"Long Beach, CA",3,2.0,1817,1189000,973714.5
421,421,1,"Tarzana, CA",4,3.0,2455,1295000,1132903.6
422,422,1,"Burbank, CA",4,3.0,2012,1099000,710081.4
423,423,1,"Woodland Hills, CA",3,2.1,2061,1250000,627758.25
424,424,1,"Diamond Bar, CA",5,6.0,3467,1480000,1123241.5
425,425,1,"Hacienda Heights, CA",5,6.0,5629,1480000,1493462.2
426,426,1,"Los Angeles, CA",3,2.0,1700,1395000,2662785.2
427,427,1,"Encino, CA",3,2.1,2202,1195000,872713.56
428,428,1,"Los Angeles, CA",5,5.0,3506,1395000,1456768.2
429,429,2,"Los Angeles, CA",3,2.0,1467,1495000,747171.94
430,430,1,"Canyon Country, CA",4,3.1,3144,1050000,578101.5
431,431,1,"Long Beach, CA",5,4.0,2126,1299000,870053.2
432,432,1,"Los Angeles, CA",3,4.0,1859,1199000,1092719.5
433,433,1,"Sunland, CA",4,2.0,1990,1135000,615344.4
434,434,1,"La Canada Flintridge, CA",3,2.0,1818,1399000,1069966.9
435,435,2,"Los Angeles, CA",3,2.0,1530,995000,730129.56
436,436,1,"Arcadia, CA",3,2.0,1973,1258888,855652.9
437,437,1,"Van Nuys, CA",4,4.0,2619,1099000,654168.56
438,438,1,"Los Angeles, CA",5,3.0,2142,1100000,839894.9
439,439,1,"Burbank, CA",4,4.0,2097,1445000,1091712.5
440,440,2,"Woodland Hills, CA",4,3.2,2481,999999,3825420.2
441,441,1,"Los Angeles, CA",3,1.0,1200,1090000,586289.6
442,442,1,"Los Angeles, CA",5,3.1,2374,1350000,804430.25
443,443,1,"La Canada Flintridge, CA",3,2.0,1432,1395000,625258.0
444,444,1,"Long Beach, CA",2,2.0,1145,1100000,796364.5
445,445,1,"West Covina, CA",5,2.0,2843,1050000,795128.8
446,446,1,"Glendale, CA",3,2.0,1391,1050000,1311338.2
447,447,1,"Sherman Oaks, CA",3,2.1,2706,1479900,1133168.8
448,448,1,"Santa Monica, CA",2,1.0,860,1395000,963118.4
449,449,1,"Sierra Madre, CA",3,2.0,1641,1125000,1147999.4
450,450,1,"Long Beach, CA",4,3.0,4051,1295000,927277.06
451,451,1,"Tarzana, CA",5,4.1,3262,1349000,1330693.6
452,452,2,"Tarzana, CA",3,2.0,1890,998000,1545188.0
453,453,1,"Alhambra, CA",5,3.0,2629,1088000,1658885.8
454,454,2,"Walnut, CA",3,3.0,2479,998000,1031049.25
455,455,1,"Los Angeles, CA",5,1.1,2252,1199000,590733.6
456,456,1,"Rowland Heights, CA",5,4.1,3300,1350000,630273.06
457,457,1,"Los Angeles, CA",3,2.0,1554,1050000,737814.5
458,458,1,"Beverly Hills, CA",2,2.0,1200,1150000,848253.75
459,459,1,"Tarzana, CA",3,2.0,1764,1189000,952889.1
460,460,1,"Los Angeles, CA",4,2.1,2092,1100000,795870.94
461,461,1,"Los Angeles, CA",6,3.0,3439,1250000,606196.1
462,462,1,"Los Angeles, CA",4,3.1,3101,1400000,788945.0
463,463,1,"Culver City, CA",2,2.0,1319,1029999,965991.8
464,464,1,"Sherman Oaks, CA",3,2.1,1875,1399000,707349.6
465,465,1,"Sierra Madre, CA",2,2.0,1262,1100000,667982.1
466,466,1,"Los Angeles, CA",3,3.0,2186,1410000,801211.25
467,467,1,"Los Angeles, CA",2,2.1,1538,1175000,653745.8
468,468,1,"Los Angeles, CA",4,3.1,2433,1449000,1259683.0
469,469,1,"Torrance, CA",4,2.0,1784,1120000,609208.25
470,470,2,"Los Angeles, CA",2,2.0,2024,1499000,554011.75
471,471,2,"Long Beach, CA",4,3.0,2013,995000,941314.75
472,472,1,"Venice, CA",1,1.0,499,1194000,1070416.4
473,473,1,"Sherman Oaks, CA",3,2.0,1942,1298000,1055153.0
474,474,1,"Los Angeles, CA",4,3.0,2340,1399000,705416.2
475,475,1,"Los Angeles, CA",4,3.0,2162,1479000,1376949.9
476,476,2,"Los Angeles, CA",2,2.0,1163,999000,780189.25
477,477,1,"Los Angeles, CA",4,2.0,2578,1349000,984515.3
478,478,1,"Woodland Hills, CA",4,3.1,2830,1299000,1042192.6
479,479,1,"Pasadena, CA",4,4.0,2730,1788800,1889797.5
480,480,1,"Inglewood, CA",4,3.0,3415,1899999,822398.25
481,481,1,"Westchester, CA",3,2.0,2200,1750000,616319.3
482,482,1,"Valley Village, CA",6,4.1,3936,1800000,1062371.0
483,483,1,"Los Angeles, CA",4,3.0,2425,1699000,1013510.8
484,484,1,"Los Angeles, CA",3,2.0,1928,1925000,1015776.06
485,485,1,"Los Angeles, CA",2,2.0,1267,1699000,600784.9
486,486,1,"Altadena, CA",4,4.1,3198,1600000,722220.7
487,487,1,"Glendora, CA",4,4.1,4472,1612990,1061164.4
488,488,1,"San Gabriel, CA",4,4.0,2825,1800000,801979.2
489,489,2,"Los Angeles, CA",2,1.0,957,1499000,489748.5
490,490,1,"Venice, CA",2,2.0,1600,1700000,251964.11
491,491,1,"Inglewood, CA",4,2.0,2900,1600000,595940.9
492,492,1,"Long Beach, CA",3,2.0,1550,1590000,703369.0
493,493,2,"Pasadena, CA",4,3.0,3122,1499900,825556.9
494,494,1,"Studio City, CA",3,2.0,1762,1585000,1295471.8
495,495,1,"Hacienda Heights, CA",7,5.2,5326,1588000,2999158.0
496,496,1,"La Verne, CA",5,6.1,5640,1748800,1191497.5
497,497,1,"Los Angeles, CA",4,1.1,2317,1518800,717695.8
498,498,1,"Woodland Hills, CA",4,2.1,3500,1699000,923822.5
499,499,1,"Los Angeles, CA",3,2.0,1776,1650000,1378589.6
500,500,1,"Los Angeles, CA",3,2.0,2200,1795000,829113.44
501,501,1,"Sherman Oaks, CA",5,4.1,4380,1898000,925924.0
502,502,1,"Malibu, CA",3,2.0,1872,1995000,889596.3
503,503,1,"Los Angeles, CA",3,3.0,2555,1899000,3170807.8
504,504,1,"Los Angeles, CA",4,3.0,1820,1599000,984230.0
505,505,1,"Glendale, CA",5,3.1,5001,1595000,520109.12
506,506,1,"Rancho Palos Verdes, CA",3,3.0,3050,1790000,588236.4
507,507,1,"Valley Village, CA",4,3.0,2142,1549000,892760.2
508,508,1,"Hacienda Heights, CA",4,6.0,4351,1680000,510660.03
509,509,1,"Los Angeles, CA",3,2.1,2092,1649999,2827035.5
510,510,1,"Los Angeles, CA",3,2.1,1996,1999999,1078184.0
511,511,1,"Rancho Palos Verdes, CA",4,2.1,2109,1898000,1852180.5
512,512,1,"Sherman Oaks, CA",4,4.1,3181,1899900,492203.28
513,513,1,"Los Angeles, CA",4,3.0,2089,1650000,537521.56
514,514,1,"Los Angeles, CA",4,4.0,2100,1550000,784451.56
515,515,1,"Pasadena, CA",5,5.0,4614,1698000,2600166.2
516,516,1,"Redondo Beach, CA",4,3.0,1718,1599000,1150061.5
517,517,1,"Monrovia, CA",4,4.1,3495,1739000,935645.0
518,518,1,"Los Angeles, CA",4,2.0,2562,1995000,862106.25
519,519,1,"Rancho Palos Verdes, CA",4,4.1,3583,1888000,1146585.9
520,520,2,"Los Angeles, CA",3,2.0,1467,1495000,677577.4
521,521,1,"Rancho Palos Verdes, CA",4,3.1,2788,1890000,1009933.4
522,522,1,"Los Angeles, CA",4,3.0,2580,1695000,1855188.0
523,523,1,"Playa del Rey, CA",3,3.0,2852,1695000,791626.4
524,524,1,"Glendale, CA",4,4.0,3038,1995000,1462236.8
525,525,1,"Arcadia, CA",2,2.0,2595,1980000,1017094.8
526,526,1,"Arcadia, CA",4,2.0,2029,1898000,1635461.8
527,527,1,"Rancho Palos Verdes, CA",3,2.0,1922,1550000,822733.5
528,528,1,"Palos Verdes Estates, CA",5,2.1,3146,1849000,826281.0
529,529,1,"Whittier, CA",7,3.0,2101,1599900,519683.4
530,530,1,"Sherman Oaks, CA",3,2.0,2077,1699000,972872.8
531,531,1,"Sherman Oaks, CA",3,3.0,2500,1699000,1150023.5
532,532,1,"Canyon Country, CA",3,2.0,1857,1900000,610422.4
533,533,1,"Los Angeles, CA",4,2.1,1953,1795000,961385.5
534,534,1,"Los Angeles, CA",3,2.0,2029,1595000,691472.75
535,535,1,"Burbank, CA",4,3.0,2300,1599000,729461.5
536,536,1,"Pomona, CA",6,5.0,4605,1600000,730728.6
537,537,1,"Los Angeles, CA",3,3.1,2367,1649000,962634.75
538,538,1,"Venice, CA",3,2.0,1250,1550000,867184.9
539,539,1,"Toluca Lake, CA",3,2.1,2641,1549000,596176.44
540,540,1,"Shadow Hills, CA",6,7.0,5265,1980000,1275837.9
541,541,1,"San Marino, CA",4,2.0,2334,1799000,1102990.2
542,542,1,"Porter Ranch, CA",5,4.0,3363,1649995,702541.75
543,543,1,"Long Beach, CA",3,4.0,2196,1599000,1024895.3
544,544,1,"Redondo Beach, CA",2,1.0,878,1550000,1023984.4
545,545,1,"Diamond Bar, CA",6,6.1,4990,1999000,431829.25
546,546,2,"Los Angeles, CA",2,2.0,2024,1499000,483957.78
547,547,1,"Los Angeles, CA",3,2.0,1723,1600000,1495230.8
548,548,1,"Venice, CA",1,1.0,848,1645000,887930.9
549,549,1,"Los Angeles, CA",3,2.0,2013,1752000,677129.3
550,550,1,"Venice, CA",3,2.0,1600,1625000,1011978.0
551,551,1,"Los Angeles, CA",3,3.0,2318,1570000,738634.75
552,552,1,"Beverly Hills, CA",3,2.0,1530,1795000,732176.94
553,553,1,"Pasadena, CA",3,2.0,2358,1599000,789696.8
554,554,1,"Beverly Hills, CA",3,2.1,1360,1599000,1415687.4
555,555,1,"Hermosa Beach, CA",3,2.0,1894,1499000,653679.25
556,556,1,"Los Angeles, CA",3,3.1,1816,1995000,1342506.8
557,557,1,"Walnut, CA",5,4.0,4201,1550000,727162.1
558,558,1,"Burbank, CA",4,3.1,3692,1550000,646753.0
559,559,1,"Los Angeles, CA",2,2.0,2184,1600000,896991.6
560,560,1,"Agoura Hills, CA",4,3.0,3697,1975000,603619.6
561,561,1,"Los Angeles, CA",4,3.0,2536,1998000,489907.03
562,562,1,"Los Angeles, CA",3,2.0,1897,1795000,664819.5
563,563,1,"Culver City, CA",3,2.0,1918,1799000,827012.4
564,564,1,"Beverly Hills, CA",3,2.0,1984,1799000,1463570.0
565,565,1,"Los Angeles, CA",3,3.0,2816,1585000,1509083.4
566,566,1,"Claremont, CA",5,4.1,4502,1598800,1021562.6
567,567,1,"Redondo Beach, CA",4,2.0,1792,1749000,1131514.8
568,568,1,"Los Angeles, CA",4,3.0,1759,1545000,2202078.2
569,569,1,"Arcadia, CA",5,4.1,3787,1888888,966818.2
570,570,1,"Porter Ranch, CA",5,5.0,4721,1850000,561950.0
571,571,1,"Los Angeles, CA",5,5.0,3342,1775000,609585.06
572,572,1,"Culver City, CA",3,3.0,1835,1549000,426925.3
573,573,1,"Los Angeles, CA",5,4.0,2300,1999000,1353140.8
574,574,1,"Los Angeles, CA",3,2.0,1661,1895000,1172596.6
575,575,1,"South Pasadena, CA",4,3.0,2171,1887000,867777.0
576,576,1,"Sherman Oaks, CA",4,5.0,2700,1865000,602430.6
577,577,1,"Encino, CA",5,5.0,7800,1895000,1128340.5
578,578,1,"Los Angeles, CA",2,2.0,1352,1649000,943334.94
579,579,1,"Sherman Oaks, CA",4,3.1,3279,1795000,473379.56
580,580,1,"Culver City, CA",3,4.0,2722,1995000,631209.1
581,581,1,"Los Angeles, CA",3,2.0,1416,1698000,1360761.1
582,582,1,"Los Angeles, CA",3,3.0,2675,1990000,1077164.5
583,583,1,"Los Angeles, CA",4,5.0,2871,1698000,591064.3
584,584,1,"Valley Village, CA",3,3.0,3097,1799000,1465558.2
585,585,1,"Sierra Madre, CA",4,2.0,2642,1795000,1252051.8
586,586,1,"Culver City, CA",4,4.0,3035,1999999,1555440.8
587,587,1,"Los Angeles, CA",3,2.0,1621,1599000,534562.3
588,588,1,"Rowland Heights, CA",5,5.0,4503,1500000,778039.4
589,589,1,"Diamond Bar, CA",6,4.0,4368,1798000,690401.94
590,590,1,"Studio City, CA",4,3.1,3048,1649000,1088967.6
591,591,1,"West Covina, CA",5,5.0,4403,1800000,1362898.0
592,592,1,"Rancho Palos Verdes, CA",4,3.0,1929,1525000,1569202.9
593,593,1,"Pacific Palisades, CA",3,2.0,2097,1700000,1097569.8
594,594,1,"Los Angeles, CA",3,2.0,2350,1950000,833373.75
595,595,1,"Calabasas, CA",5,3.1,3291,1579000,890897.8
596,596,1,"Venice, CA",3,2.0,2055,1975000,547628.25
597,597,1,"Los Angeles, CA",3,2.1,1850,1625000,704575.7
598,598,1,"Altadena, CA",5,6.0,4359,1899000,410071.88
599,599,1,"Rowland Heights, CA",7,6.1,4824,1498000,672850.0
600,600,1,"Los Angeles, CA",4,4.0,3096,1825000,1246841.5
601,601,1,"Playa del Rey, CA",4,2.3,2309,1549000,459530.16
602,602,1,"Los Angeles, CA",3,2.0,1690,1725000,844915.7
603,603,1,"Los Angeles, CA",5,5.0,3527,1999000,1561341.8
604,604,1,"Valley Village, CA",5,5.0,4000,1895000,725468.44
605,605,1,"Los Angeles, CA",4,3.0,3098,1799000,1190859.8
606,606,1,"Los Angeles, CA",3,3.0,2030,1575000,1373817.0
607,607,1,"Los Angeles, CA",3,2.0,1787,1550000,1100507.5
608,608,1,"Palos Verdes Estates, CA",4,3.0,2906,1719000,889407.25
609,609,1,"Calabasas, CA",5,6.0,4994,1999900,1750247.2
610,610,1,"West Hollywood, CA",4,2.0,1944,1679000,1928013.8
611,611,1,"Venice, CA",4,2.0,1356,1995000,1548706.5
612,612,1,"Los Angeles, CA",5,3.0,2450,1825000,607125.1
613,613,1,"Glendale, CA",3,3.1,2690,1897000,988769.56
614,614,1,"La Canada Flintridge, CA",3,4.0,2616,1645000,1742393.1
615,615,1,"Encino, CA",5,5.0,4246,1950000,525260.1
616,616,1,"Pasadena, CA",4,2.0,2535,1958000,1142950.0
617,617,1,"Los Angeles, CA",4,5.0,3837,1799000,833679.25
618,618,1,"San Marino, CA",4,3.0,2678,1788000,1636409.2
619,619,1,"Pasadena, CA",4,2.1,2294,1499000,1362470.8
620,620,1,"San Marino, CA",3,2.0,2097,1798000,1147343.0
621,621,1,"Arcadia, CA",3,2.0,1680,1880000,1131303.9
622,622,1,"Temple City, CA",4,4.1,3824,1998000,680631.0
623,623,1,"Burbank, CA",4,3.1,2366,1599000,553962.0
624,624,1,"Redondo Beach, CA",5,3.0,2357,1950000,852123.9
625,625,1,"Los Angeles, CA",4,3.0,2436,1695000,724881.8
626,626,1,"Sherman Oaks, CA",5,6.0,4000,1849000,1705748.0
627,627,1,"Arcadia, CA",2,1.0,1152,1530000,215957.7
628,628,1,"Diamond Bar, CA",6,5.0,4241,1530000,905922.8
629,629,1,"El Segundo, CA",3,2.1,2156,1897280,1240807.2
630,630,1,"Lancaster, CA",2,1.0,720,219900,422118.78
631,631,2,"Lancaster, CA",4,2.0,1178,249000,607029.56
632,632,1,"Lancaster, CA",4,2.0,1312,210000,1240552.2
633,633,2,"Lancaster, CA",3,2.0,1157,255000,1656249.9
634,634,1,"Lancaster, CA",4,2.0,1312,210000,707726.1
635,635,1,"Lancaster, CA",4,2.0,1248,225000,387032.06
636,636,1,"Littlerock, CA",1,2.0,1036,239000,630773.1
637,637,1,"Palmdale, CA",3,1.1,1044,229000,322332.28
638,638,1,"Palmdale, CA",4,1.0,1156,239900,492261.97
639,639,2,"Lancaster, CA",4,2.0,1384,250000,2833098.8
640,640,1,"Lancaster, CA",3,2.0,1320,224900,348302.22
641,641,1,"Pearblossom, CA",3,2.0,1512,229900,367825.84
642,642,1,"Lancaster, CA",3,2.0,1134,242900,373549.0
643,643,1,"Lancaster, CA",4,2.0,1204,199000,1553754.5
644,644,1,"Lancaster, CA",3,1.0,938,229999,1185517.5
645,645,1,"Lancaster, CA",3,2.0,1134,230000,468787.22
646,646,1,"Lancaster, CA",3,1.0,1526,235000,540774.75
647,647,1,"Palmdale, CA",3,2.0,1140,230000,396214.9
648,648,1,"Lancaster, CA",3,2.0,1107,210000,500525.44
649,649,2,"Palmdale, CA",1,1.0,556,250000,326100.9
650,650,1,"Lancaster, CA",3,1.0,1030,225000,914072.75
651,651,1,"Palmdale, CA",3,2.0,1590,219900,756146.5
652,652,2,"Lancaster, CA",4,2.0,1512,249900,809577.7
653,653,1,"Lancaster, CA",4,2.0,1170,215000,604560.1
654,654,2,"Palmdale, CA",3,1.0,983,245000,377721.84
655,655,2,"Palmdale, CA",3,1.0,1083,249900,601044.75
656,656,1,"Lake Los Angeles, CA",4,2.0,1384,240000,485710.47
657,657,1,"Lancaster, CA",3,2.0,1568,230000,684724.1
658,658,1,"Lancaster, CA",3,1.0,943,204900,568786.0
659,659,1,"Littlerock, CA",2,1.0,680,199990,534734.06
660,660,1,"Lancaster, CA",3,1.0,1087,239000,1195586.9
661,661,2,"Lancaster, CA",4,2.0,1204,255000,362024.38
662,662,1,"North Hollywood, CA",1,1.0,700,213000,1526256.2
663,663,2,"Lancaster, CA",3,2.0,1208,245000,603094.6
664,664,2,"Lancaster, CA",3,2.0,1208,245000,522447.28
665,665,1,"Palmdale, CA",3,1.0,1053,215000,371537.9
666,666,1,"Lancaster, CA",3,1.0,1184,244900,2511896.8
667,667,1,"Pearblossom, CA",3,1.0,1000,226000,1282323.6
668,668,1,"Lancaster, CA",3,2.0,1320,239990,1551514.8
669,669,1,"Lancaster, CA",4,2.0,1300,244990,542711.75
670,670,1,"Lancaster, CA",2,1.0,1443,239900,1063862.4
671,671,1,"Lancaster, CA",3,2.0,1262,225000,317493.6
672,672,1,"Lancaster, CA",3,1.1,988,223800,405809.6
673,673,1,"Lancaster, CA",4,2.0,1164,218000,311315.38
674,674,2,"Palmdale, CA",3,1.0,1064,245000,1802080.2
675,675,1,"Palmdale, CA",3,2.0,1134,240000,690362.5
676,676,1,"Lancaster, CA",3,1.0,1010,229900,627523.9
677,677,1,"Lancaster, CA",3,2.0,1296,239900,499224.88
678,678,1,"Lancaster, CA",4,2.0,1112,234990,517983.38
679,679,2,"Lancaster, CA",4,2.0,1484,249900,375950.2
680,680,2,"Lancaster, CA",3,1.0,1122,250000,379263.94
681,681,2,"Lake Los Angeles, CA",3,2.0,1134,250000,563257.2
682,682,1,"Lancaster, CA",2,1.0,720,229900,622008.4
683,683,1,"Littlerock, CA",2,1.0,825,219900,757006.4
684,684,1,"Lancaster, CA",3,1.0,936,229900,454543.88
685,685,1,"Palmdale, CA",3,2.0,1227,229900,324862.72
686,686,1,"Lancaster, CA",2,1.0,720,210000,527282.1
687,687,1,"Palmdale, CA",3,2.0,1456,199999,1786193.2
688,688,1,"Downey, CA",1,1.0,571,228000,309431.1
689,689,1,"Lancaster, CA",2,1.0,825,215000,648150.4
690,690,2,"Lancaster, CA",4,2.0,1400,249900,1246516.6
691,691,2,"Lancaster, CA",4,2.0,1617,253900,2088965.2
692,692,1,"Lancaster, CA",3,2.0,1296,234999,561589.75
693,693,1,"Lancaster, CA",3,2.0,1068,244900,1628994.4
694,694,1,"Lancaster, CA",3,1.0,936,218000,359052.2
695,695,1,"Lancaster, CA",3,1.1,1269,217000,359880.47
696,696,1,"Lancaster, CA",3,2.0,1414,234900,604236.8
697,697,1,"Lake Los Angeles, CA",3,2.0,1025,229900,292109.03
698,698,1,"Lancaster, CA",3,1.0,1036,225000,523054.1
699,699,1,"Palmdale, CA",2,1.0,804,200560,1032746.4
700,700,1,"Lancaster, CA",3,1.1,1036,221000,1288203.8
701,701,1,"Palmdale, CA",3,1.0,988,239900,337037.38
702,702,1,"Lancaster, CA",3,2.0,1179,229999,389738.72
703,703,1,"Lancaster, CA",3,1.0,1089,209900,1472029.5
704,704,1,"Lake Los Angeles, CA",3,2.0,1118,234900,1179992.1
705,705,1,"Littlerock, CA",2,1.0,720,209990,474682.28
706,706,1,"Lancaster, CA",2,1.0,954,225000,486727.22
707,707,1,"Littlerock, CA",2,1.0,720,209990,550867.06
708,708,1,"Lancaster, CA",3,2.0,1334,220000,368601.53
709,709,2,"Lancaster, CA",3,1.0,1225,249999,459098.16
710,710,2,"Palmdale, CA",3,2.0,1322,247000,570554.3
711,711,1,"Palmdale, CA",3,2.0,1402,224900,360332.2
712,712,1,"Lancaster, CA",3,1.0,1025,217000,1796970.1
713,713,1,"Lake Los Angeles, CA",3,2.0,1346,234900,2908922.5
714,714,1,"Lancaster, CA",4,36.0,1229,240000,1034253.4
715,715,1,"Lancaster, CA",3,2.0,1120,239000,298078.16
716,716,1,"Palmdale, CA",4,2.0,1248,244900,386858.22
717,717,1,"Sylmar, CA",3,2.0,1512,224950,891541.9
718,718,1,"Lancaster, CA",3,1.0,1010,214900,449640.88
719,719,2,"Lancaster, CA",3,2.0,1064,249000,1592708.2
720,720,1,"Lake Hughes, CA",3,1.0,1008,235500,274521.4
721,721,2,"Lake Hughes, CA",3,1.0,1066,249500,356593.1
722,722,1,"Palmdale, CA",3,2.0,1176,214000,301930.28
723,723,23,"Lancaster, CA",2,1.0,720,219900,1013267.6
724,724,1,"Palmdale, CA",3,2.0,1108,230000,284374.4
725,725,2,"Lancaster, CA",3,2.0,1296,245000,407913.12
726,726,1,"Lancaster, CA",4,3.0,2722,199900,329016.72
727,727,1,"Lancaster, CA",3,2.0,1488,243000,339204.66
728,728,1,"Lancaster, CA",2,2.0,798,229900,411776.3
729,729,2,"Palmdale, CA",3,2.0,1346,255000,343288.84
730,730,1,"Lancaster, CA",2,2.0,1102,230000,468939.97
731,731,1,"Lancaster, CA",4,1.1,1259,238900,290467.12
732,732,1,"Santa Clarita, CA",2,1.0,756,199500,346726.9
733,733,2,"Lake Hughes, CA",3,2.0,1560,250000,936252.8
734,734,1,"Lake Los Angeles, CA",3,1.0,1000,215000,271037.03
735,735,1,"Llano, CA",2,1.0,2250,199990,428580.4
736,736,2,"Lancaster, CA",4,2.0,1517,247000,574095.0
737,737,1,"Lancaster, CA",4,2.0,1248,230000,266320.03
738,738,2,"Lancaster, CA",3,2.0,1304,249900,634288.0
739,739,2,"Lake Los Angeles, CA",3,4.0,1346,250000,450276.47
740,740,1,"Lake Los Angeles, CA",3,2.0,1762,235000,340425.8
741,741,2,"Palmdale, CA",2,2.0,937,254900,665670.94
742,742,2,"Lancaster, CA",3,1.0,1212,250000,327890.53
743,743,1,"Lancaster, CA",1,1.0,416,195000,279688.44
744,744,1,"Lancaster, CA",3,2.0,1269,210000,307849.66
745,745,1,"Palmdale, CA",3,2.0,1134,231550,460691.84
746,746,1,"Lancaster, CA",3,2.1,1567,235000,851569.56
747,747,1,"Palmdale, CA",3,2.0,1400,242500,817486.9
748,748,2,"Acton, CA",3,2.0,1440,249000,742317.9
749,749,2,"Lancaster, CA",3,2.0,2022,249000,433013.56
750,750,2,"Palmdale, CA",3,1.0,1285,259900,1249381.9
751,751,1,"Pearblossom, CA",3,2.0,1473,278500,292631.47
752,752,1,"Palmdale, CA",3,1.0,1062,255900,857548.25
753,753,2,"Lancaster, CA",4,2.0,1178,249000,494461.72
754,754,2,"Lancaster, CA",3,2.0,1157,255000,1704446.0
755,755,1,"Lancaster, CA",3,3.0,1458,280000,674880.4
756,756,2,"Palmdale, CA",3,2.0,1232,299990,541437.9
757,757,1,"Palmdale, CA",3,2.0,1502,289000,1953240.2
758,758,1,"Palmdale, CA",4,2.0,1399,290000,274732.28
759,759,1,"Lancaster, CA",3,3.0,1637,279900,329212.5
760,760,1,"Palmdale, CA",4,2.0,1488,299000,438920.47
761,761,1,"Palmdale, CA",3,2.0,1115,259999,390308.16
762,762,2,"Lancaster, CA",4,2.0,1384,250000,2897069.8
763,763,1,"Lancaster, CA",2,2.0,1408,289500,319560.88
764,764,1,"Lancaster, CA",3,2.0,1066,289990,584935.56
765,765,1,"Lancaster, CA",4,1.0,1418,259990,991448.5
766,766,1,"Lancaster, CA",3,2.0,1492,269900,476324.22
767,767,1,"Lancaster, CA",3,2.0,1536,272500,616885.8
768,768,1,"Lancaster, CA",3,1.0,1088,294900,281481.9
769,769,1,"Lancaster, CA",4,2.0,1813,299900,283235.34
770,770,1,"Palmdale, CA",3,2.0,1112,289990,521451.16
771,771,1,"Lancaster, CA",3,2.0,1379,270000,1049395.5
772,772,1,"Lancaster, CA",3,2.0,1625,275000,392370.16
773,773,1,"Los Angeles, CA",1,1.0,568,299000,292047.34
774,774,1,"Palmdale, CA",3,2.0,1000,258900,572602.8
775,775,2,"Lancaster, CA",4,2.0,1274,298900,832020.8
776,776,1,"Lancaster, CA",4,2.0,1204,270000,270272.22
777,777,2,"Lancaster, CA",4,3.0,1905,299900,1895770.5
778,778,2,"Palmdale, CA",4,13.0,1836,299000,324884.0
779,779,1,"Lancaster, CA",3,2.0,1240,290000,1631024.5
780,780,2,"Palmdale, CA",1,1.0,556,250000,269838.03
781,781,1,"Lancaster, CA",3,2.0,1310,259000,932507.5
782,782,1,"Lake Hughes, CA",2,2.0,1034,289900,304040.75
783,783,1,"Lancaster, CA",3,2.0,1023,289000,462976.5
784,784,1,"Reseda, CA",2,2.0,855,299000,242842.03
785,785,1,"Palmdale, CA",3,2.0,1528,284900,276667.34
786,786,2,"Lancaster, CA",4,2.0,1512,249900,686221.75
787,787,1,"Littlerock, CA",3,2.0,1302,279990,269833.28
788,788,1,"Palmdale, CA",3,2.0,1290,299000,877175.0
789,789,1,"Santa Clarita, CA",2,2.0,988,289000,716018.4
790,790,1,"Lancaster, CA",4,2.0,1389,280000,414616.25
791,791,2,"Palmdale, CA",3,1.0,983,245000,284424.1
792,792,1,"Lancaster, CA",4,2.0,1498,289990,828372.9
793,793,2,"Palmdale, CA",3,1.0,1083,249900,473713.4
794,794,1,"Lancaster, CA",3,2.0,1224,259800,2129349.5
795,795,1,"Lancaster, CA",3,2.0,1335,299000,463799.1
796,796,1,"Lancaster, CA",3,2.0,1458,279000,283779.12
797,797,2,"Lancaster, CA",4,2.0,1204,255000,281234.4
798,798,2,"Lancaster, CA",3,2.0,1208,245000,478542.56
799,799,2,"Lancaster, CA",3,2.0,1208,245000,397936.66
800,800,1,"Lancaster, CA",3,2.0,1260,267900,298614.16
801,801,2,"Palmdale, CA",4,2.0,1355,299999,817912.2
802,802,1,"Lancaster, CA",3,2.0,1240,290000,751671.2
803,803,1,"North Hollywood, CA",2,1.0,800,265000,1203775.6
804,804,1,"Lancaster, CA",3,1.0,1193,273900,367393.56
805,805,1,"Palmdale, CA",3,2.0,1274,270000,746307.75
806,806,1,"Lancaster, CA",3,2.0,1568,264900,686054.0
807,807,1,"La Mirada, CA",2,2.0,928,305000,362414.53
808,808,1,"Lake Elizabeth, CA",2,1.0,1000,259900,274011.12
809,809,1,"Lancaster, CA",3,2.0,1616,289000,321517.72
810,810,1,"Los Angeles, CA",2,1.0,6750,291131,278934.3
